x,y,category,kNN_hit
-43.964428,20.287699,SOUP,1.0
-47.298485,13.633674,SOUP,1.0
-44.377335,21.032621,SOUP,1.0
-43.122116,24.630863,SOUP,1.0
-50.921944,9.866358,SOUP,0.5714285714285714
-39.236004,20.720646,SOUP,1.0
-46.42786,15.8857565,SOUP,1.0
-44.47328,20.694029,SOUP,1.0
-44.214172,20.141527,SOUP,1.0
-44.884357,20.490316,SOUP,1.0
-43.055447,20.535267,SOUP,1.0
-50.18416,25.937489,SOUP,1.0
-50.415436,28.885393,SOUP,1.0
-47.176285,13.199017,SOUP,1.0
-46.737556,12.828033,SOUP,1.0
-54.431538,22.791548,SOUP,0.8571428571428571
-54.36724,22.302256,SOUP,0.8571428571428571
-53.738884,22.047853,SOUP,0.8571428571428571
-48.355442,12.958182,SOUP,1.0
-48.35592,12.959211,SOUP,1.0
-48.327953,13.157385,SOUP,1.0
-48.290035,13.804782,SOUP,1.0
-48.166702,19.350348,SOUP,1.0
-47.668766,13.5269985,SOUP,1.0
-48.1725,15.876075,SOUP,1.0
-47.133446,14.489357,SOUP,1.0
-47.884647,13.145438,SOUP,1.0
-44.328064,19.893314,SOUP,1.0
-43.818386,21.241993,SOUP,1.0
-42.410133,20.504782,SOUP,1.0
-50.35357,27.337095,SOUP,1.0
-18.693336,-15.305361,SOUP,0.5714285714285714
-58.72158,13.280828,SOUP,0.42857142857142855
-51.625233,16.34504,SOUP,1.0
-50.225647,14.347393,SOUP,1.0
-50.04924,14.336837,SOUP,1.0
-51.591976,15.909077,SOUP,1.0
-58.667267,24.393938,SOUP,0.2857142857142857
-51.97479,12.07008,SOUP,0.8571428571428571
-49.667778,15.915013,SOUP,1.0
-49.437504,15.805672,SOUP,1.0
-49.443874,14.847081,SOUP,1.0
-51.952106,12.091795,SOUP,1.0
-51.183983,17.114553,SOUP,1.0
-51.280045,17.125002,SOUP,1.0
-51.06508,15.602774,SOUP,1.0
-51.433628,17.18203,SOUP,1.0
-50.30654,29.568897,SOUP,1.0
-50.34516,27.335646,SOUP,1.0
-50.909122,8.656725,SOUP,0.2857142857142857
-47.47189,12.874141,SOUP,1.0
-45.896866,14.557971,SOUP,1.0
-59.469616,13.409484,SOUP,0.42857142857142855
-18.222681,-15.482055,SOUP,0.5714285714285714
-18.203947,-15.507534,SOUP,0.7142857142857143
11.459821,3.529767,PORK,0.8571428571428571
-4.838645,1.3083724,PORK,1.0
2.3205004,0.53745997,PORK,1.0
12.265427,16.682129,PORK,0.8571428571428571
10.351864,15.333446,PORK,0.7142857142857143
11.135004,16.595543,PORK,0.8571428571428571
10.86342,16.39203,PORK,0.8571428571428571
3.7654972,2.224135,PORK,1.0
-0.35587415,-6.1899304,PORK,1.0
-4.943146,1.3375081,PORK,1.0
-2.505015,-3.3921628,PORK,1.0
3.065732,2.111176,PORK,1.0
-1.2528194,-6.046171,PORK,1.0
-4.172856,3.516312,PORK,1.0
-0.87527984,5.522848,PORK,1.0
4.16171,2.2075622,PORK,1.0
5.5177264,4.0206156,PORK,1.0
-3.9755974,3.1931655,PORK,1.0
-0.82916725,3.7947206,PORK,1.0
-3.4970512,-0.49556696,PORK,1.0
-1.6403017,-6.2169085,PORK,1.0
-2.4441657,-5.3513207,PORK,1.0
-2.5590675,-5.0381737,PORK,1.0
-3.924734,0.019977322,PORK,1.0
-2.029638,-2.760594,PORK,1.0
-3.0714455,-4.2438927,PORK,1.0
-3.329533,-4.338259,PORK,1.0
6.2592535,2.3817017,PORK,1.0
6.9826956,3.1046386,PORK,1.0
6.347358,3.463755,PORK,1.0
6.5807104,3.4315531,PORK,1.0
-2.393837,3.7368312,PORK,1.0
0.348581,-3.0684342,PORK,1.0
-0.41666567,3.2108755,PORK,1.0
0.008382358,3.1016443,PORK,1.0
-7.2062273,-0.60039866,PORK,1.0
1.1399759,4.6823897,PORK,1.0
-5.8458056,-2.06187,PORK,1.0
0.559919,4.8419266,PORK,1.0
-7.580462,-0.47882035,PORK,1.0
-2.216314,-2.6517394,PORK,1.0
-6.2229924,-1.8029008,PORK,1.0
-0.75519496,4.8840156,PORK,1.0
-6.903241,-0.35187197,PORK,1.0
1.0830687,3.9691927,PORK,1.0
-5.5337114,-1.6978344,PORK,1.0
0.4900743,4.0014324,PORK,1.0
-7.388913,-0.18301937,PORK,1.0
-1.447077,-2.545776,PORK,1.0
-5.971653,-1.4615718,PORK,1.0
-0.14706822,4.22443,PORK,1.0
-10.317075,-5.362834,PORK,0.8571428571428571
1.3716471,4.185774,PORK,1.0
-1.9056389,-4.9878926,PORK,1.0
-9.53171,-5.216702,PORK,1.0
-10.384114,-5.3244615,PORK,0.8571428571428571
-1.0642292,4.227152,PORK,1.0
-3.3242846,-3.8189828,PORK,1.0
-8.398748,-0.13354827,PORK,1.0
-7.858156,-1.4632308,PORK,1.0
1.7376846,6.66722,PORK,1.0
-6.4355373,-2.6956172,PORK,0.8571428571428571
-9.1556,-4.8176074,PORK,0.8571428571428571
-7.9571023,-1.377685,PORK,1.0
1.0179144,6.8962836,PORK,1.0
-9.16907,-4.798473,PORK,0.8571428571428571
2.6184094,0.5847446,PORK,1.0
1.7785987,-6.360883,PORK,1.0
-3.562267,3.2356448,PORK,1.0
0.4630783,-3.7267206,PORK,1.0
4.2686515,1.925544,PORK,1.0
2.2700636,-6.731866,PORK,1.0
6.5670066,3.4428105,PORK,1.0
-3.7191017,3.1435952,PORK,1.0
0.8444598,-3.4248555,PORK,1.0
-0.40627488,2.9996545,PORK,1.0
-7.6072235,2.478563,PORK,1.0
2.3883119,-4.511767,PORK,1.0
0.96847856,-5.4739738,PORK,1.0
1.3734293,-6.05294,PORK,1.0
-7.655311,2.5076778,PORK,1.0
2.2383478,-4.0687943,PORK,1.0
0.6364688,-4.215555,PORK,1.0
-1.7274816,-4.362178,PORK,1.0
-1.740155,26.951893,PORK,0.0
3.2386346,-7.1693516,PORK,1.0
-2.5954168,-3.4802768,PORK,1.0
44.507885,21.582142,PORK,0.14285714285714285
44.747612,21.88133,PORK,0.14285714285714285
-32.486095,5.838558,PORK,0.14285714285714285
-32.512974,5.773855,PORK,0.14285714285714285
37.39929,20.892,PORK,0.14285714285714285
37.32555,20.84585,PORK,0.14285714285714285
11.304446,16.077484,PORK,0.8571428571428571
33.411255,24.531397,PORK,0.2857142857142857
33.1082,24.598562,PORK,0.2857142857142857
12.8871765,16.024126,PORK,0.42857142857142855
33.78281,30.402494,PORK,0.14285714285714285
33.452667,30.324718,PORK,0.14285714285714285
26.499454,20.600225,PORK,0.42857142857142855
26.562098,20.633303,PORK,0.42857142857142855
16.656467,-1.011523,PORK,0.0
33.832508,21.092875,PORK,0.14285714285714285
33.878025,21.326822,PORK,0.14285714285714285
26.133255,20.35821,PORK,0.42857142857142855
26.161888,20.549805,PORK,0.42857142857142855
-27.855152,8.680353,PORK,0.0
0.13660918,-3.5911777,PORK,1.0
29.76622,5.413526,PORK,0.14285714285714285
30.09957,4.692364,PORK,0.14285714285714285
13.622075,2.4038706,PORK,0.7142857142857143
10.19969,-14.319847,PORK,0.0
-8.040754,-17.428665,PORK,1.0
-9.0606365,-17.370632,PORK,1.0
11.814962,35.16915,PORK,0.0
-7.375278,-17.235704,PORK,1.0
-9.022699,-17.667246,PORK,1.0
-7.7255883,-16.93568,PORK,1.0
-8.04219,-15.284438,PORK,1.0
-7.511367,-15.867728,PORK,1.0
-6.801153,-13.698658,PORK,0.8571428571428571
-10.208849,-17.576797,PORK,1.0
-7.4900017,-14.836217,PORK,1.0
12.287557,0.95136946,PORK,0.7142857142857143
12.39398,1.4503984,PORK,0.7142857142857143
-6.155715,-13.434124,PORK,0.8571428571428571
-5.964577,-13.175075,PORK,0.8571428571428571
-1.4789184,-15.815124,PORK,1.0
-11.985816,-21.896355,PORK,1.0
-11.908537,-22.131712,PORK,1.0
11.943601,16.581268,PORK,1.0
10.887099,15.587438,PORK,0.7142857142857143
10.832005,15.584664,PORK,0.7142857142857143
-1.3883398,-15.764664,PORK,1.0
-11.969235,-22.329985,PORK,1.0
11.668091,0.59401494,PORK,0.7142857142857143
11.78791,0.6676412,PORK,0.7142857142857143
13.871323,5.414409,PORK,0.7142857142857143
13.896434,5.451464,PORK,0.7142857142857143
-3.785114,-3.9767363,PORK,1.0
-1.4146254,-3.500321,PORK,1.0
2.903854,-6.772274,PORK,1.0
-2.0209913,-4.7712946,PORK,1.0
-0.8198156,-4.4853354,PORK,1.0
-3.4170482,-5.819596,PORK,1.0
-8.007692,-16.689516,PORK,1.0
-8.480456,-17.528795,PORK,1.0
-7.7883415,-16.530296,PORK,1.0
-8.310554,-16.619108,PORK,1.0
-2.3741207,-6.689913,PORK,1.0
3.0066557,2.0789318,PORK,1.0
-0.5278295,-5.7289486,PORK,1.0
5.086647,1.7268023,PORK,1.0
7.4885674,3.4370801,PORK,1.0
2.4032137,5.2550664,PORK,1.0
2.2835093,6.2621775,PORK,1.0
1.4565592,6.0418935,PORK,1.0
-0.9934505,-7.109016,PORK,1.0
1.9280634,5.9106402,PORK,1.0
-2.8401444,5.428212,PORK,1.0
-3.1438835,-7.0039372,PORK,1.0
-0.32370195,6.1850266,PORK,1.0
-2.7295427,-5.9016986,PORK,1.0
0.3292847,5.785239,PORK,1.0
-8.167371,3.118494,PORK,1.0
2.5942569,-4.049031,PORK,1.0
5.8773165,3.5290592,PORK,1.0
-8.193459,3.1341472,PORK,1.0
2.5094535,-3.8516748,PORK,1.0
-0.08171438,2.9999778,PORK,1.0
-3.3549492,5.905168,PORK,1.0
-4.12024,-6.9717016,PORK,1.0
-4.7253385,-5.52203,PORK,1.0
-4.7139587,-6.058682,PORK,1.0
-3.3937185,5.8636,PORK,1.0
0.48475054,6.9562325,PORK,1.0
-4.842983,-5.36159,PORK,1.0
-4.8252044,-5.9459367,PORK,1.0
4.1094084,3.2154033,PORK,1.0
-0.1283602,-7.4346724,PORK,1.0
-1.2380058,7.4371114,PORK,1.0
-7.180197,-4.646917,PORK,0.8571428571428571
-1.2816868,7.448863,PORK,1.0
-7.022341,-34.27375,PORK,1.0
-7.006961,-34.286274,PORK,1.0
1.8678132,0.42027238,PORK,1.0
-4.8157043,-2.2422729,PORK,1.0
-4.0109572,3.5551605,PORK,1.0
-0.6585302,5.0498395,PORK,1.0
-7.29447,-6.17767,PORK,1.0
-9.053957,-35.52632,PORK,1.0
-10.044984,-36.215828,PORK,1.0
-9.331298,-35.96916,PORK,1.0
-7.5898623,-19.812666,PORK,1.0
-7.542446,-19.745123,PORK,1.0
-5.754483,-19.389614,PORK,1.0
-8.728894,-33.46205,PORK,1.0
-6.0349126,-19.034029,PORK,1.0
-7.689813,-35.70802,PORK,1.0
-8.543893,-36.41356,PORK,1.0
-7.7912765,-24.211597,PORK,1.0
-8.7239895,-34.745422,PORK,1.0
-6.775691,-20.409016,PORK,1.0
-9.359359,-36.383495,PORK,1.0
-7.4533725,-20.94372,PORK,1.0
-8.358932,-32.18919,PORK,1.0
-6.3686104,-21.445522,PORK,1.0
-9.789942,-36.77371,PORK,1.0
-3.857633,-20.935518,PORK,1.0
-3.805736,-20.117758,PORK,1.0
-3.8636086,-20.717083,PORK,1.0
-11.746732,-22.77159,PORK,1.0
-9.257502,-23.745846,PORK,1.0
-8.963534,-23.779259,PORK,1.0
-7.1149373,-23.591108,PORK,1.0
-5.1346416,-21.313759,PORK,1.0
-9.508242,-20.351913,PORK,1.0
-6.3601894,-21.43556,PORK,1.0
-5.105616,-21.21023,PORK,1.0
-6.9407496,-23.52916,PORK,1.0
-2.2293236,-19.221972,PORK,1.0
-2.1171176,-18.822594,PORK,1.0
-4.8299932,-19.724152,PORK,1.0
-3.8958392,-18.86354,PORK,1.0
-1.6796343,-16.757458,PORK,1.0
-2.684496,-18.638786,PORK,1.0
-5.708603,-20.758522,PORK,1.0
-3.345597,-18.8897,PORK,1.0
-2.9630132,-18.886932,PORK,1.0
-3.0776422,-18.52898,PORK,1.0
-9.188448,-35.17599,PORK,1.0
-9.663875,-35.2806,PORK,1.0
-7.369284,-19.207504,PORK,1.0
-6.714341,-20.296667,PORK,1.0
-8.452689,-33.0709,PORK,1.0
-9.036031,-34.561523,PORK,1.0
-10.043283,-35.325054,PORK,1.0
-7.3211913,-19.229239,PORK,1.0
-5.749137,-19.384033,PORK,1.0
-8.72889,-33.462048,PORK,1.0
-7.9053435,-35.340244,PORK,1.0
-8.572813,-36.090595,PORK,1.0
-7.691868,-24.191345,PORK,1.0
-7.438224,-20.93126,PORK,1.0
-5.9721313,-22.262796,PORK,1.0
-8.358471,-32.190956,PORK,1.0
-7.802054,-36.69236,PORK,1.0
-7.7754245,-36.86071,PORK,1.0
-9.646988,-21.685202,PORK,1.0
-8.157466,-35.74161,PORK,1.0
-9.323565,-21.644455,PORK,1.0
-8.326507,-35.308315,PORK,1.0
-8.668202,-21.496223,PORK,1.0
-9.491905,-19.974846,PORK,1.0
-8.822817,-20.315504,PORK,1.0
-8.668217,-19.607971,PORK,1.0
-9.936871,-19.9691,PORK,1.0
-10.267043,-3.259479,PORK,0.8571428571428571
-10.24374,-3.2300727,PORK,0.8571428571428571
20.465673,-0.47662538,BEEF,1.0
19.79953,0.29501313,BEEF,0.5714285714285714
12.378753,14.68786,BEEF,0.14285714285714285
12.296737,14.790759,BEEF,0.14285714285714285
28.783052,-23.188723,BEEF,1.0
21.141075,-31.986963,BEEF,1.0
22.468548,-31.600727,BEEF,1.0
13.785946,-39.2418,BEEF,1.0
19.727533,0.20674086,BEEF,0.5714285714285714
46.605938,9.44231,BEEF,0.0
35.964382,-8.932951,BEEF,1.0
20.91282,-2.662811,BEEF,1.0
21.06334,-6.2170134,BEEF,1.0
48.04524,7.7049127,BEEF,0.14285714285714285
31.635603,-26.951189,BEEF,0.7142857142857143
17.167904,-22.749104,BEEF,1.0
44.920517,22.336252,BEEF,0.14285714285714285
43.859047,22.036106,BEEF,0.0
45.695927,22.660915,BEEF,0.14285714285714285
37.417343,21.867182,BEEF,0.0
34.306923,24.4447,BEEF,0.0
27.608616,17.546015,BEEF,0.14285714285714285
26.953375,17.742243,BEEF,0.14285714285714285
16.730888,-1.0337791,BEEF,0.7142857142857143
33.637253,20.749128,BEEF,0.42857142857142855
33.674255,20.915731,BEEF,0.42857142857142855
24.493443,20.448574,BEEF,0.14285714285714285
24.429838,20.344738,BEEF,0.14285714285714285
13.439865,15.26354,BEEF,0.2857142857142857
32.599636,19.342422,BEEF,0.42857142857142855
32.50368,19.210949,BEEF,0.42857142857142855
29.050116,7.808464,BEEF,0.0
-27.914028,8.692136,BEEF,0.0
18.285793,-22.8744,BEEF,1.0
13.791442,2.2932854,BEEF,0.14285714285714285
10.263803,-14.388446,BEEF,0.7142857142857143
-5.519711,-12.910477,BEEF,0.0
9.594126,-27.451601,BEEF,1.0
9.565129,-27.500807,BEEF,1.0
6.7070208,-35.18282,BEEF,1.0
12.940532,0.6573461,BEEF,0.14285714285714285
-3.980775,-23.55893,BEEF,0.0
15.280275,-22.618559,BEEF,1.0
27.788761,-4.656134,BEEF,0.7142857142857143
28.04598,-4.6457176,BEEF,0.7142857142857143
29.499355,-26.165531,BEEF,1.0
40.09069,-2.7044246,BEEF,0.8571428571428571
40.185383,-2.770205,BEEF,0.8571428571428571
14.524296,-22.98294,BEEF,1.0
29.302399,-26.739847,BEEF,1.0
11.103425,-37.22199,BEEF,0.8571428571428571
14.006165,-19.050869,BEEF,1.0
29.89297,-26.729807,BEEF,1.0
1.0154079,-33.899807,BEEF,1.0
2.0201175,-34.171318,BEEF,1.0
2.0832968,-34.190445,BEEF,1.0
11.877085,-19.497467,BEEF,1.0
27.159792,-5.715583,BEEF,1.0
30.957348,-27.801123,BEEF,0.8571428571428571
30.95407,-27.799099,BEEF,0.8571428571428571
38.82382,-2.674856,BEEF,0.8571428571428571
23.839647,-5.3106093,BEEF,1.0
25.391064,-4.9061675,BEEF,1.0
30.525375,-26.30684,BEEF,0.8571428571428571
39.45017,-1.6779641,BEEF,0.8571428571428571
39.745518,-1.8347274,BEEF,0.8571428571428571
34.275578,-8.949691,BEEF,1.0
26.460398,-4.6098437,BEEF,1.0
27.160007,-4.529373,BEEF,1.0
36.026814,-8.950494,BEEF,1.0
40.02137,-2.112033,BEEF,0.8571428571428571
40.23989,-2.213072,BEEF,0.8571428571428571
11.375829,-36.06553,BEEF,1.0
11.696936,-36.31951,BEEF,1.0
8.651112,-35.34723,BEEF,1.0
11.71293,-36.040173,BEEF,1.0
8.564334,-34.871353,BEEF,1.0
11.9137745,-36.509117,BEEF,0.8571428571428571
8.641301,-35.838516,BEEF,1.0
8.82399,-36.01376,BEEF,1.0
8.628745,-36.408806,BEEF,1.0
8.350142,-36.27581,BEEF,1.0
8.914185,-36.60424,BEEF,1.0
8.222597,-34.88484,BEEF,1.0
8.1498575,-35.579235,BEEF,1.0
10.665578,-39.86261,BEEF,1.0
10.942231,-40.407513,BEEF,1.0
10.507984,-40.450943,BEEF,1.0
10.328872,-40.002865,BEEF,1.0
10.634798,-40.569588,BEEF,1.0
10.209343,-40.47769,BEEF,1.0
16.73137,-33.42638,BEEF,1.0
17.21288,-34.63526,BEEF,1.0
16.688892,-34.503284,BEEF,1.0
17.453531,-35.009636,BEEF,1.0
17.380693,-34.320602,BEEF,1.0
16.65929,-33.991554,BEEF,1.0
17.114254,-35.159275,BEEF,1.0
16.73766,-34.818684,BEEF,1.0
17.311943,-35.57052,BEEF,1.0
15.890386,-34.559868,BEEF,1.0
16.657204,-35.762142,BEEF,1.0
16.29462,-35.661705,BEEF,1.0
16.663198,-36.08058,BEEF,1.0
25.061094,-22.166534,BEEF,1.0
24.970001,-21.989498,BEEF,1.0
25.2296,-22.391703,BEEF,1.0
28.264923,-23.71506,BEEF,1.0
28.917295,-24.723564,BEEF,1.0
29.325369,-24.553553,BEEF,1.0
25.798044,-22.749971,BEEF,1.0
25.608862,-22.56331,BEEF,1.0
26.172064,-22.964626,BEEF,1.0
28.556253,-23.640873,BEEF,1.0
29.1643,-24.45018,BEEF,1.0
29.259928,-24.35009,BEEF,1.0
15.006918,-26.82147,BEEF,1.0
14.641704,-26.393284,BEEF,1.0
14.871233,-26.668135,BEEF,1.0
14.845697,-26.48422,BEEF,1.0
22.952888,-23.401045,BEEF,1.0
15.266857,-22.236708,BEEF,1.0
22.8481,-23.09178,BEEF,1.0
15.516417,-21.727169,BEEF,1.0
22.927908,-23.899601,BEEF,1.0
15.553743,-22.29298,BEEF,1.0
22.32112,-22.594933,BEEF,1.0
15.919861,-21.719973,BEEF,1.0
21.861885,-23.021637,BEEF,1.0
14.151894,-19.978363,BEEF,1.0
17.831593,-23.510294,BEEF,1.0
14.012664,-24.02125,BEEF,1.0
21.716213,-22.390497,BEEF,1.0
14.009675,-19.22578,BEEF,1.0
24.482714,-22.936962,BEEF,1.0
11.842925,-22.187775,BEEF,1.0
-1.3224093,-34.07602,BEEF,0.5714285714285714
-1.3344505,-34.077236,BEEF,0.5714285714285714
11.853275,-22.216228,BEEF,1.0
23.339159,-21.792538,BEEF,1.0
11.901312,-19.566254,BEEF,1.0
23.08598,-21.46591,BEEF,1.0
12.014402,-19.331968,BEEF,1.0
23.54232,-22.099197,BEEF,1.0
11.770339,-19.790237,BEEF,1.0
22.288229,-20.194725,BEEF,1.0
15.567426,-18.239323,BEEF,1.0
15.068854,-18.23183,BEEF,1.0
22.238922,-19.790213,BEEF,1.0
15.336014,-17.945759,BEEF,1.0
14.683214,-17.873335,BEEF,1.0
22.39584,-20.834253,BEEF,1.0
15.994425,-18.70107,BEEF,1.0
15.382861,-18.663197,BEEF,1.0
22.183392,-19.259962,BEEF,1.0
22.983498,-4.8663025,BEEF,1.0
22.768518,-5.3808904,BEEF,1.0
20.5084,-1.09712,BEEF,1.0
24.421865,-4.3284183,BEEF,1.0
14.583326,-18.129166,BEEF,1.0
20.630274,-1.5121816,BEEF,1.0
23.290281,-4.431909,BEEF,1.0
23.586065,-5.312613,BEEF,1.0
20.40057,-0.6508101,BEEF,1.0
24.893246,-4.2290606,BEEF,1.0
25.260336,-4.967588,BEEF,1.0
20.807724,-2.1995113,BEEF,1.0
22.36539,-4.8606167,BEEF,1.0
23.143581,-5.535758,BEEF,1.0
32.0278,-9.132516,BEEF,1.0
15.896444,-30.040562,BEEF,1.0
24.469412,-4.526608,BEEF,1.0
32.02643,-9.129457,BEEF,1.0
33.442024,-8.943716,BEEF,1.0
23.872192,-4.4988894,BEEF,1.0
33.094112,-9.019494,BEEF,1.0
33.99117,-8.957086,BEEF,1.0
25.135248,-4.310443,BEEF,1.0
20.677185,-1.5148759,BEEF,1.0
24.575186,-5.2948766,BEEF,1.0
22.340246,-5.157307,BEEF,1.0
22.471205,-27.386847,BEEF,1.0
13.944714,-39.91303,BEEF,1.0
22.720013,-27.34602,BEEF,1.0
13.906374,-39.954002,BEEF,1.0
21.395594,-30.210531,BEEF,1.0
11.407993,-35.270725,BEEF,1.0
8.527016,-33.436184,BEEF,1.0
21.226341,-30.091974,BEEF,1.0
8.915566,-33.548035,BEEF,1.0
21.684359,-30.189564,BEEF,1.0
11.383612,-35.48317,BEEF,1.0
8.499921,-33.51647,BEEF,1.0
22.241688,-30.713797,BEEF,1.0
9.476845,-34.866062,BEEF,1.0
21.731548,-30.920311,BEEF,1.0
9.597808,-34.73699,BEEF,1.0
22.471981,-30.818153,BEEF,1.0
9.0791025,-34.603897,BEEF,1.0
22.721973,-26.61083,BEEF,1.0
13.93652,-38.707542,BEEF,1.0
22.68383,-26.357632,BEEF,1.0
13.932095,-38.72367,BEEF,1.0
22.745594,-26.79838,BEEF,1.0
13.935626,-38.684357,BEEF,1.0
16.1233,-39.57245,BEEF,1.0
22.032974,-31.277182,BEEF,1.0
11.455631,-39.848705,BEEF,1.0
10.203988,-35.601772,BEEF,1.0
21.872675,-31.219452,BEEF,1.0
11.7160015,-40.234287,BEEF,1.0
10.427217,-35.189224,BEEF,1.0
16.111593,-39.607563,BEEF,1.0
22.440222,-31.183317,BEEF,1.0
11.269797,-40.28808,BEEF,1.0
9.946022,-35.90408,BEEF,1.0
22.706776,-28.072231,BEEF,1.0
15.434408,-39.115353,BEEF,1.0
23.151033,-22.567722,BEEF,1.0
16.849257,-19.497076,BEEF,1.0
23.6974,-23.320847,BEEF,1.0
17.044561,-19.778028,BEEF,1.0
19.875444,-29.207561,BEEF,1.0
16.599047,-30.809193,BEEF,1.0
19.768288,-29.208698,BEEF,1.0
15.918876,-30.317997,BEEF,1.0
19.980083,-29.1836,BEEF,1.0
16.298988,-31.555948,BEEF,1.0
18.799116,-22.748146,BEEF,1.0
16.543337,-21.21551,BEEF,1.0
17.084202,-28.774147,BEEF,1.0
16.297998,-30.752407,BEEF,1.0
15.378229,-20.229689,BEEF,1.0
17.057367,-28.901281,BEEF,1.0
16.064825,-30.506067,BEEF,1.0
15.975736,-20.684935,BEEF,1.0
17.11053,-28.688225,BEEF,1.0
16.194166,-31.081642,BEEF,1.0
15.434552,-20.295736,BEEF,1.0
21.71887,-22.435236,BEEF,1.0
16.28822,-21.136837,BEEF,1.0
14.4981165,-20.551554,BEEF,1.0
13.154844,-31.705418,BEEF,1.0
15.804524,-31.999735,BEEF,1.0
20.688126,-29.513708,BEEF,1.0
